SE ID,seqnames,start,end,width,strand,ID,target SYMBOL,target ENSEMBL,target evidence,target main evidence,SE rank,Signature ChIPseq Top10Percent,Signature ChIPseq MaxExposure
SE_1257,chr22,26073677,26098099,24423,*,SE_1257,CTA-246H3.11,ENSG00000231466,correlation,correlation,1105,MYCN,MYCN
SE_1258,chr22,26168039,26242545,74507,*,SE_1258,SEZ6L,ENSG00000100095,HiChIP|correlation,HiChIP,1627,,MNA-HR
SE_1259,chr22,26304093,26353845,49753,*,SE_1259,CTA-390C10.10,ENSG00000272977,correlation,correlation,1277,,MYCN
SE_1260,chr22,26434519,26478693,44175,*,SE_1260,SEZ6L,ENSG00000100095,correlation,correlation,901,,MNA-LR
SE_1261,chr22,27174233,27218897,44665,*,SE_1261,MIAT,ENSG00000225783,correlation,correlation,1161,,MNA-LR
SE_1262,chr22,28399474,28449568,50095,*,SE_1262,TTC28,ENSG00000100154,correlation,correlation,1804,,MYCN
SE_1263,chr22,28507160,28527641,20482,*,SE_1263,PITPNB,ENSG00000180957,correlation,correlation,460,,MNA-LR
SE_1264,chr22,28639970,28656017,16048,*,SE_1264,PITPNB,ENSG00000180957,correlation,correlation,128,,MNA-LR
SE_1265,chr22,30084048,30110135,26088,*,SE_1265,RHBDD3,ENSG00000100263,correlation,correlation,938,,MNA-HR
SE_1266,chr22,30580740,30633141,52402,*,SE_1266,LIF,ENSG00000128342,HiChIP|correlation|nearest,HiChIP,1110,,MES
SE_1267,chr22,31254985,31273844,18860,*,SE_1267,PES1,ENSG00000100029,correlation,correlation,742,MNA-HR,MNA-HR
SE_1268,chr22,32286995,32333662,46668,*,SE_1268,PISD,ENSG00000241878,HiC|correlation,HiC,1575,,MNA-LR
SE_1269,chr22,32928100,32939346,11247,*,SE_1269,TIMP3,ENSG00000100234,HiC|correlation,HiC,581,MES,MES
SE_1270,chr22,33214488,33281599,67112,*,SE_1270,Z73979.1,ENSG00000197047,correlation,correlation,1618,,MYCN
SE_1271,chr22,33293223,33323119,29897,*,SE_1271,SYN3,ENSG00000185666,correlation,correlation,1158,,MYCN
SE_1272,chr22,33345426,33396880,51455,*,SE_1272,SYN3,ENSG00000185666,correlation,correlation,1559,,MYCN
SE_1273,chr22,35725738,35735039,9302,*,SE_1273,TOM1,ENSG00000100284,correlation,correlation,426,MNA-HR,MNA-HR
SE_1274,chr22,35803222,35886848,83627,*,SE_1274,TOM1,ENSG00000100284,correlation,correlation,1593,,MNA-HR
SE_1275,chr22,36336739,36414502,77764,*,SE_1275,EIF3D,ENSG00000100353,correlation,correlation,1771,,MYCN
SE_1276,chr22,36719022,36764801,45780,*,SE_1276,NCF4,ENSG00000100365,correlation,correlation,1670,MES,MES
SE_1277,chr22,36815149,36845571,30423,*,SE_1277,TXN2,ENSG00000100348,correlation,correlation,362,,MES
SE_1278,chr22,37604386,37631854,27469,*,SE_1278,SSTR3,ENSG00000183473,correlation,correlation,663,,MNA-HR
SE_1279,chr22,37829128,37866966,37839,*,SE_1279,ELFN2,ENSG00000166897,correlation,correlation,424,,MNA-HR
SE_1280,chr22,38392524,38447624,55101,*,SE_1280,MIR4534,ENSG00000264505,correlation,correlation,839,,MES
SE_1281,chr22,39564817,39585296,20480,*,SE_1281,ATF4,ENSG00000128272,HiC,HiC,1153,MES,MES
SE_1282,chr22,39646281,39706070,59790,*,SE_1282,PDGFB,ENSG00000100311,correlation,correlation,1413,,MES
SE_1283,chr22,39813837,39846775,32939,*,SE_1283,APOBEC3H,ENSG00000100298,correlation,correlation,625,,MES
SE_1284,chr22,40881936,40915692,33757,*,SE_1284,MCHR1,ENSG00000128285,correlation,correlation,203,,MES
SE_1285,chr22,42685437,42731398,45962,*,SE_1285,CENPM,ENSG00000100162,correlation,correlation,1726,MNA-HR,MNA-HR
SE_1286,chr22,42771845,42815756,43912,*,SE_1286,CENPM,ENSG00000100162,correlation,correlation,1688,MNA-HR,MNA-HR
SE_1287,chr22,43303091,43347594,44504,*,SE_1287,TSPO,ENSG00000100300,correlation,correlation,851,,MES
SE_1288,chr22,43619172,43724498,105327,*,SE_1288,SCUBE1,ENSG00000159307,correlation,correlation,1938,MNA-HR,MNA-HR
SE_1289,chr22,44524940,44556641,31702,*,SE_1289,SAMM50,ENSG00000100347,correlation,correlation,619,,MNA-HR
SE_1290,chr22,46384294,46404389,20096,*,SE_1290,TRMU,ENSG00000100416,HiC|correlation,HiC,1421,MES,MES
SE_1291,chr22,46491792,46507242,15451,*,SE_1291,RP6-109B7.3,ENSG00000241990,correlation,correlation,1489,MNA-HR,MNA-HR
SE_1292,chr22,46980715,47075376,94662,*,SE_1292,GRAMD4,ENSG00000075240,HiC|correlation|nearest,HiC,1820,,MNA-HR
SE_1293,chr22,47494221,47561900,67680,*,SE_1293,GRAMD4,ENSG00000075240,correlation,correlation,1577,,MNA-HR
SE_1294,chr22,48799869,48851239,51371,*,SE_1294,FAM19A5,ENSG00000219438,correlation,correlation,692,,MNA-HR
SE_1295,chr22,48987261,49067321,80061,*,SE_1295,FAM19A5,ENSG00000219438,correlation,correlation,1548,MYCN,MYCN
SE_1296,chr22,49405163,49423477,18315,*,SE_1296,FAM19A5,ENSG00000219438,correlation,correlation,683,MYCN,MYCN
SE_1297,chr22,49439381,49504955,65575,*,SE_1297,FAM19A5,ENSG00000219438,correlation,correlation,1597,MYCN,MYCN
SE_1298,chr3,4851519,4895962,44444,*,SE_1298,SUMF1,ENSG00000144455,correlation,correlation,481,MES,MES
SE_1299,chr3,8670919,8706102,35184,*,SE_1299,RAD18,ENSG00000070950,correlation,correlation,1550,,MYCN
SE_1300,chr3,9214585,9271362,56778,*,SE_1300,SETD5-AS1,ENSG00000206573,correlation,correlation,1672,,MYCN
SE_1301,chr3,10214687,10247739,33053,*,SE_1301,ARPC4,ENSG00000241553,correlation,correlation,260,,MES
SE_1302,chr3,11227615,11256106,28492,*,SE_1302,HRH1,ENSG00000196639,correlation,correlation,127,,MES
SE_1303,chr3,11539984,11645336,105353,*,SE_1303,TAMM41,ENSG00000144559,correlation,correlation,1770,,MES
SE_1304,chr3,12973275,13000972,27698,*,SE_1304,RPL32,ENSG00000144713,correlation,correlation,722,,MES
SE_1305,chr3,13069481,13108370,38890,*,SE_1305,RAF1,ENSG00000132155,correlation,correlation,1274,,MNA-HR
SE_1306,chr3,14451704,14503177,51474,*,SE_1306,SLC6A6,ENSG00000131389,correlation,correlation,1256,,MES
SE_1307,chr3,14815105,14846458,31354,*,SE_1307,CCDC174,ENSG00000154781,correlation,correlation,833,,MNA-HR
SE_1308,chr3,15307949,15366920,58972,*,SE_1308,SH3BP5,ENSG00000131370,correlation,correlation,881,MES,MES
SE_1309,chr3,15673052,15690033,16982,*,SE_1309,HACL1,ENSG00000131373,correlation,correlation,111,MES,MES
SE_1310,chr3,16091980,16111518,19539,*,SE_1310,BTD,ENSG00000169814,correlation,correlation,56,MES,MES
SE_1311,chr3,16468399,16537428,69030,*,SE_1311,RP11-415F23.3,ENSG00000272498,HiChIP|correlation,HiChIP,1365,,MES
SE_1312,chr3,25479303,25525737,46435,*,SE_1312,RARB,ENSG00000077092,correlation,correlation,582,,MES
SE_1313,chr3,29350377,29382096,31720,*,SE_1313,RBMS3,ENSG00000144642,correlation,correlation,1444,MYCN,MYCN
SE_1314,chr3,29409390,29474178,64789,*,SE_1314,RBMS3,ENSG00000144642,correlation,correlation,1482,,MYCN
SE_1315,chr3,30656053,30735484,79432,*,SE_1315,TGFBR2,ENSG00000163513,correlation,correlation,969,MES,MES
SE_1316,chr3,34298381,34335823,37443,*,SE_1316,PDCD6IP,ENSG00000170248,correlation,correlation,543,,MYCN
SE_1317,chr3,36536048,36568677,32630,*,SE_1317,STAC,ENSG00000144681,correlation,correlation,1119,,MNA-LR
SE_1318,chr3,37932125,37988053,55929,*,SE_1318,VILL,ENSG00000136059,correlation,correlation,569,,MES
SE_1319,chr3,38615235,38625699,10465,*,SE_1319,SCN5A,ENSG00000183873,correlation,correlation,669,MYCN,MYCN
SE_1320,chr3,42062074,42108115,46042,*,SE_1320,SEC22C,ENSG00000093183,correlation,correlation,1326,,MES
SE_1321,chr3,43193296,43205538,12243,*,SE_1321,ZNF662,ENSG00000182983,correlation,correlation,641,MYCN,MYCN
SE_1322,chr3,46967736,47009082,41347,*,SE_1322,NBEAL2,ENSG00000160796,HiChIP|correlation,HiChIP,1380,MES,MES
SE_1323,chr3,50159829,50186286,26458,*,SE_1323,CAMKV,ENSG00000164076,correlation,correlation,1032,,MNA-HR
SE_1324,chr3,50408319,50523751,115433,*,SE_1324,IFRD2,ENSG00000214706,correlation,correlation,1917,,MYCN
SE_1325,chr3,50552093,50588077,35985,*,SE_1325,ZMYND10,ENSG00000004838,HiC|correlation,HiC,1262,,MNA-HR
SE_1326,chr3,52035717,52082079,46363,*,SE_1326,ABHD14B,ENSG00000114779,HiChIP,HiChIP,1716,MNA-HR,MNA-HR
SE_1327,chr3,52099371,52125966,26596,*,SE_1327,RPL29,ENSG00000162244,correlation,correlation,1069,,MES
SE_1328,chr3,52140613,52178449,37837,*,SE_1328,ABHD14A,ENSG00000248487,correlation,correlation,784,,MES
SE_1329,chr3,52461920,52471873,9954,*,SE_1329,SEMA3G,ENSG00000010319,correlation,correlation,621,MNA-HR,MNA-HR
SE_1330,chr3,52511243,52546546,35304,*,SE_1330,ALAS1,ENSG00000023330,correlation,correlation,1323,,MNA-HR
SE_1331,chr3,53686456,53716068,29613,*,SE_1331,IL17RB,ENSG00000056736,correlation,correlation,274,,MYCN
SE_1332,chr3,53997633,54048549,50917,*,SE_1332,CACNA2D3,ENSG00000157445,correlation,correlation,630,,MNA-LR
SE_1333,chr3,57929525,57970317,40793,*,SE_1333,FLNB,ENSG00000136068,correlation,correlation,636,,MES
SE_1334,chr3,58728284,58742158,13875,*,SE_1334,KCTD6,ENSG00000168301,correlation,correlation,163,MYCN,MYCN
SE_1335,chr3,59501757,59563528,61772,*,SE_1335,C3orf67,ENSG00000163689,correlation,correlation,551,,MYCN
SE_1336,chr3,65143575,65233336,89762,*,SE_1336,ADAMTS9,ENSG00000163638,correlation,correlation,1427,,MYCN
SE_1337,chr3,71022498,71061240,38743,*,SE_1337,FOXP1,ENSG00000114861,nearest,nearest,390,,MES
SE_1338,chr3,71472273,71507175,34903,*,SE_1338,FOXP1,ENSG00000114861,nearest,nearest,809,,MES
SE_1339,chr3,72345572,72386404,40833,*,SE_1339,SHQ1,ENSG00000144736,correlation,correlation,1242,,MYCN
SE_1340,chr3,73504520,73558369,53850,*,SE_1340,PDZRN3,ENSG00000121440,correlation,correlation,657,,MYCN
SE_1341,chr3,99363183,99403177,39995,*,SE_1341,COL8A1,ENSG00000144810,correlation,correlation,3,,MES
SE_1342,chr3,99741750,99767380,25631,*,SE_1342,COL8A1,ENSG00000144810,correlation,correlation,386,,MES
SE_1343,chr3,103608980,103636820,27841,*,SE_1343,ALCAM,ENSG00000170017,nearest,nearest,415,,MNA-LR
SE_1344,chr3,108187422,108250315,62894,*,SE_1344,MYH15,ENSG00000144821,correlation,correlation,1234,,MYCN
SE_1345,chr3,112059668,112083282,23615,*,SE_1345,SLC35A5,ENSG00000138459,correlation,correlation,114,,MES
SE_1346,chr3,114079611,114154741,75131,*,SE_1346,RP11-553L6.5,ENSG00000259976,correlation,correlation,1338,,MES
SE_1347,chr3,114935967,114967698,31732,*,SE_1347,GAP43,ENSG00000172020,correlation,correlation,821,,MNA-LR
SE_1348,chr3,115091507,115169954,78448,*,SE_1348,GAP43,ENSG00000172020,correlation,correlation,1517,,MNA-LR
SE_1349,chr3,115383866,115447270,63405,*,SE_1349,LSAMP,ENSG00000185565,correlation,correlation,1703,,MYCN
SE_1350,chr3,119344333,119382916,38584,*,SE_1350,ADPRH,ENSG00000144843,correlation,correlation,1448,MES,MES
SE_1351,chr3,123961533,124018088,56556,*,SE_1351,KALRN,ENSG00000160145,correlation,correlation,1156,,MES
SE_1352,chr3,124480965,124581148,100184,*,SE_1352,ITGB5,ENSG00000082781,HiChIP|HiC|correlation|nearest,HiChIP,1610,,MES
SE_1353,chr3,126397393,126403539,6147,*,SE_1353,PLXNA1,ENSG00000114554,HiChIP|correlation,HiChIP,453,MYCN,MYCN
SE_1354,chr3,126592087,126609360,17274,*,SE_1354,CHCHD6,ENSG00000159685,correlation,correlation,533,,MNA-HR
SE_1355,chr3,126626371,126692200,65830,*,SE_1355,CHCHD6,ENSG00000159685,correlation,correlation,1626,,MNA-HR
SE_1356,chr3,126714638,126946907,232270,*,SE_1356,PLXNA1,ENSG00000114554,correlation,correlation,1971,,MNA-HR
SE_1357,chr3,127238304,127259857,21554,*,SE_1357,PLXNA1,ENSG00000114554,correlation,correlation,711,,MNA-LR
SE_1358,chr3,127453242,127506777,53536,*,SE_1358,MGLL,ENSG00000074416,correlation,correlation,1488,,MES
SE_1359,chr3,128025840,128137340,111501,*,SE_1359,SEC61A1,ENSG00000058262,HiChIP|correlation,HiChIP,1948,MNA-HR,MNA-HR
SE_1360,chr3,129293431,129316863,23433,*,SE_1360,SNORA7B,ENSG00000207088,correlation,correlation,1077,MES,MES
SE_1361,chr3,139695546,139742846,47301,*,SE_1361,CLSTN2,ENSG00000158258,correlation,correlation,790,,MNA-LR
SE_1362,chr3,139881120,139938670,57551,*,SE_1362,CLSTN2,ENSG00000158258,correlation,correlation,995,,MYCN
SE_1363,chr3,140777345,140849957,72613,*,SE_1363,SPSB4,ENSG00000175093,HiChIP|correlation|nearest,HiChIP,1831,,MNA-HR
SE_1364,chr3,141047038,141058189,11152,*,SE_1364,ZBTB38,ENSG00000177311,correlation,correlation,44,,MES
SE_1365,chr3,141079407,141094542,15136,*,SE_1365,ZBTB38,ENSG00000177311,correlation,correlation,120,MES,MES
SE_1366,chr3,141128102,141143020,14919,*,SE_1366,RNF7,ENSG00000114125,correlation,correlation,276,MES,MES
SE_1367,chr3,149250252,149362079,111828,*,SE_1367,TM4SF4,ENSG00000169903,correlation,correlation,211,,MES
SE_1368,chr3,151911105,151924289,13185,*,SE_1368,MBNL1,ENSG00000152601,correlation,correlation,45,MES,MES
SE_1369,chr3,158417563,158444281,26719,*,SE_1369,MFSD1,ENSG00000118855,correlation,correlation,311,MES,MES
SE_1370,chr3,171772265,171825418,53154,*,SE_1370,FNDC3B,ENSG00000075420,correlation,correlation,228,,MES
SE_1371,chr3,171853886,171957081,103196,*,SE_1371,FNDC3B,ENSG00000075420,correlation,correlation,740,,MES
SE_1372,chr3,177541830,177552353,10524,*,SE_1372,KCNMB2,ENSG00000197584,nearest,nearest,595,MYCN,MYCN
SE_1373,chr3,177777566,177815706,38141,*,SE_1373,KCNMB2,ENSG00000197584,nearest,nearest,1384,,MYCN
SE_1374,chr3,184351046,184415949,64904,*,SE_1374,EPHB3,ENSG00000182580,correlation,correlation,1592,,MNA-LR
SE_1375,chr3,184435941,184479975,44035,*,SE_1375,EPHB3,ENSG00000182580,correlation,correlation,762,,MNA-LR
SE_1376,chr3,186209837,186255317,45481,*,SE_1376,DGKG,ENSG00000058866,correlation,correlation,566,,MNA-LR
SE_1377,chr3,186658849,186732428,73580,*,SE_1377,ST6GAL1,ENSG00000073849,correlation,correlation,345,,MES
SE_1378,chr3,187979574,188017819,38246,*,SE_1378,RP11-211G3.2,ENSG00000223401,HiChIP,HiChIP,282,MES,MES
SE_1379,chr3,188292371,188325179,32809,*,SE_1379,BCL6,ENSG00000113916,HiChIP,HiChIP,214,,MES
SE_1380,chr3,193969176,193992621,23446,*,SE_1380,RP11-534C12.1,ENSG00000272707,correlation,correlation,509,,MYCN
SE_1381,chr3,194797572,194827849,30278,*,SE_1381,FAM43A,ENSG00000185112,HiChIP|HiC,HiChIP,1042,,MNA-HR
SE_1382,chr3,194857080,194883626,26547,*,SE_1382,XXYLT1,ENSG00000173950,correlation,correlation,1269,,MYCN
SE_1383,chr4,3228563,3252893,24331,*,SE_1383,MSANTD1,ENSG00000188981,correlation,correlation,882,,MNA-HR
SE_1384,chr4,3676295,3742291,65997,*,SE_1384,AC141928.1,ENSG00000250986,correlation,correlation,1625,,MNA-HR
SE_1385,chr4,5954972,5976182,21211,*,SE_1385,CRMP1,ENSG00000072832,correlation,correlation,712,,MNA-HR
SE_1386,chr4,6331807,6465303,133497,*,SE_1386,BLOC1S4,ENSG00000186222,correlation,correlation,1863,,MNA-HR
SE_1387,chr4,6918516,6946941,28426,*,SE_1387,GRPEL1,ENSG00000109519,correlation,correlation,723,,MES
SE_1388,chr4,7208219,7263656,55438,*,SE_1388,SORCS2,ENSG00000184985,correlation,correlation,1454,,MNA-HR
SE_1389,chr4,7351127,7397931,46805,*,SE_1389,SORCS2,ENSG00000184985,correlation,correlation,758,,MNA-HR
SE_1390,chr4,7413155,7549119,135965,*,SE_1390,SORCS2,ENSG00000184985,correlation,correlation,1848,,MNA-HR
SE_1391,chr4,7806328,7863065,56738,*,SE_1391,AFAP1,ENSG00000196526,HiChIP|correlation|nearest,HiChIP,1193,,MES
SE_1392,chr4,7877932,7931519,53588,*,SE_1392,AFAP1,ENSG00000196526,correlation,correlation,1566,MYCN,MYCN
SE_1393,chr4,8031066,8063968,32903,*,SE_1393,ACOX3,ENSG00000087008,correlation,correlation,1021,,MNA-HR
SE_1394,chr4,8599574,8622054,22481,*,SE_1394,HMX1,ENSG00000215612,correlation,correlation,1328,MNA-HR,MNA-HR
SE_1395,chr4,8639191,8721613,82423,*,SE_1395,HMX1,ENSG00000215612,correlation,correlation,1806,MNA-LR,MNA-LR
SE_1396,chr4,8740141,8799063,58923,*,SE_1396,HMX1,ENSG00000215612,correlation,correlation,1315,,MNA-HR
SE_1397,chr4,17475223,17506335,31113,*,SE_1397,NCAPG,ENSG00000109805,correlation,correlation,1475,MYCN,MYCN
SE_1398,chr4,30831045,30869245,38201,*,SE_1398,PCDH7,ENSG00000169851,correlation,correlation,673,,MNA-LR
SE_1399,chr4,38070689,38103154,32466,*,SE_1399,PGM2,ENSG00000169299,correlation,correlation,277,,MES
SE_1400,chr4,38147772,38180404,32633,*,SE_1400,KLF3,ENSG00000109787,correlation,correlation,63,,MES
SE_1401,chr4,38926146,38954628,28483,*,SE_1401,KLHL5,ENSG00000109790,correlation,correlation,391,,MYCN
SE_1402,chr4,41689032,41738741,49710,*,SE_1402,LINC00682,ENSG00000245870,HiChIP|HiC|correlation,HiChIP,1429,,MNA-LR
SE_1403,chr4,41776393,41848173,71781,*,SE_1403,RP11-227F19.1,ENSG00000250467,HiChIP|correlation|nearest,HiChIP,1676,,MYCN
SE_1404,chr4,53907572,53929629,22058,*,SE_1404,DANCR,ENSG00000226950,correlation,correlation,498,MYCN,MYCN
SE_1405,chr4,57904508,57969831,65324,*,SE_1405,IGFBP7,ENSG00000163453,correlation,correlation,798,MES,MES
SE_1406,chr4,66451295,66477434,26140,*,SE_1406,RP11-807H7.1,ENSG00000250846,correlation,correlation,185,,MNA-LR
SE_1407,chr4,73275075,73304020,28946,*,SE_1407,ADAMTS3,ENSG00000156140,correlation,correlation,51,,MYCN
SE_1408,chr4,77109583,77122641,13059,*,SE_1408,SCARB2,ENSG00000138760,correlation,correlation,384,MES,MES
SE_1409,chr4,82412298,82435612,23315,*,SE_1409,RASGEF1B,ENSG00000138670,correlation,correlation,217,,MES
SE_1410,chr4,86578244,86684196,105953,*,SE_1410,ARHGAP24,ENSG00000138639,nearest,nearest,265,,MES
SE_1411,chr4,95586114,95612273,26160,*,SE_1411,BMPR1B,ENSG00000138696,correlation,correlation,1075,MNA-LR,MNA-LR
SE_1412,chr4,96281981,96405956,123976,*,SE_1412,UNC5C,ENSG00000182168,correlation,correlation,1632,,MYCN
SE_1413,chr4,113860987,113898536,37550,*,SE_1413,ANK2,ENSG00000145362,correlation,correlation,738,MYCN,MYCN
SE_1414,chr4,118243904,118258306,14403,*,SE_1414,TRAM1L1,ENSG00000174599,nearest,nearest,6,,MNA-LR
SE_1415,chr4,119662444,119696855,34412,*,SE_1415,USP53,ENSG00000145390,correlation,correlation,339,,MES
SE_1416,chr4,119946291,119966312,20022,*,SE_1416,C4orf3,ENSG00000164096,HiC|correlation,HiC,113,MES,MES
SE_1417,chr4,124744962,124758492,13531,*,SE_1417,SPRY1,ENSG00000164056,correlation,correlation,20,MES,MES
SE_1418,chr4,130343093,130376983,33891,*,SE_1418,C4orf33,ENSG00000151470,correlation,correlation,189,,MNA-LR
SE_1419,chr4,140649760,140802871,153112,*,SE_1419,MAML3,ENSG00000196782,HiChIP|correlation|nearest,HiChIP,1970,MYCN,MYCN
SE_1420,chr4,140829156,140919963,90808,*,SE_1420,RP11-83A24.2,ENSG00000273247,correlation,correlation,1913,MYCN,MYCN
SE_1421,chr4,141154911,141167753,12843,*,SE_1421,MAML3,ENSG00000196782,HiChIP,HiChIP,1233,MYCN,MYCN
SE_1422,chr4,141212810,141237193,24384,*,SE_1422,TBC1D9,ENSG00000109436,correlation,correlation,730,,MNA-LR
SE_1423,chr4,144266385,144342474,76090,*,SE_1423,RP11-673E1.3,ENSG00000249741,correlation,correlation,421,,MES
SE_1424,chr4,151273795,151307624,33830,*,SE_1424,MAB21L2,ENSG00000181541,HiChIP|correlation,HiChIP,720,,MYCN
SE_1425,chr4,153011700,153040270,28571,*,SE_1425,FBXW7,ENSG00000109670,correlation,correlation,991,,MNA-LR
SE_1426,chr4,154032068,154067182,35115,*,SE_1426,MND1,ENSG00000121211,correlation,correlation,1118,,MYCN
SE_1427,chr4,169760729,169790341,29613,*,SE_1427,DDX60L,ENSG00000181381,correlation,correlation,149,,MES
SE_1428,chr4,174788021,174804654,16634,*,SE_1428,HAND2,ENSG00000164107,HiChIP|correlation,HiChIP,346,,MYCN
SE_1429,chr4,174828759,174876244,47486,*,SE_1429,HAND2,ENSG00000164107,HiChIP|correlation,HiChIP,1675,,MYCN
SE_1430,chr4,174936031,174963670,27640,*,SE_1430,HAND2,ENSG00000164107,HiChIP|correlation,HiChIP,1046,MYCN,MYCN
SE_1431,chr4,182879749,182922949,43201,*,SE_1431,AC108142.1,ENSG00000177822,correlation,correlation,976,,MNA-LR
SE_1432,chr4,185302640,185342855,40216,*,SE_1432,IRF2,ENSG00000168310,HiChIP|correlation|nearest,HiChIP,443,,MES
SE_1433,chr4,186480545,186502633,22089,*,SE_1433,UFSP2,ENSG00000109775,correlation,correlation,695,,MES
SE_1434,chr4,186602292,186659542,57251,*,SE_1434,RP11-279O9.4,ENSG00000249679,correlation,correlation,1417,,MES
SE_1435,chr4,186741285,186841320,100036,*,SE_1435,SORBS2,ENSG00000154556,correlation,correlation,1543,,MNA-LR
SE_1436,chr5,1049019,1069802,20784,*,SE_1436,ZDHHC11,ENSG00000188818,correlation,correlation,60,,MNA-HR
SE_1437,chr5,1118189,1145896,27708,*,SE_1437,TRIP13,ENSG00000071539,correlation,correlation,261,,MYCN
SE_1438,chr5,7574889,7600946,26058,*,SE_1438,ADCY2,ENSG00000078295,correlation,correlation,67,,MNA-LR
SE_1439,chr5,10660849,10705618,44770,*,SE_1439,DAP,ENSG00000112977,HiChIP|correlation|nearest,HiChIP,1148,,MNA-HR
SE_1440,chr5,14165020,14219167,54148,*,SE_1440,FAM105B,ENSG00000154124,correlation,correlation,1377,,MES
SE_1441,chr5,14395350,14429553,34204,*,SE_1441,TRIO,ENSG00000038382,correlation,correlation,1263,,MYCN
SE_1442,chr5,16013333,16116529,103197,*,SE_1442,FBXL7,ENSG00000183580,correlation,correlation,1828,,MNA-LR
SE_1443,chr5,16217781,16238277,20497,*,SE_1443,MARCH11,ENSG00000183654,correlation,correlation,500,,MNA-LR
SE_1444,chr5,39178865,39212791,33927,*,SE_1444,FYB,ENSG00000082074,correlation,correlation,34,,MES
SE_1445,chr5,51256077,51312153,56077,*,SE_1445,ISL1,ENSG00000016082,nearest,nearest,1810,MNA-LR,MNA-LR
SE_1446,chr5,51546848,51571900,25053,*,SE_1446,ITGA1,ENSG00000213949,nearest,nearest,209,MNA-LR,MNA-LR
SE_1447,chr5,51624886,51661047,36162,*,SE_1447,PELO,ENSG00000152684,correlation,correlation,783,,MNA-LR
SE_1448,chr5,51796315,51808710,12396,*,SE_1448,PELO,ENSG00000152684,correlation,correlation,493,MNA-LR,MNA-LR
SE_1449,chr5,51949797,51960700,10904,*,SE_1449,ITGA1,ENSG00000213949,HiChIP|correlation|nearest,HiChIP,486,MYCN,MYCN
SE_1450,chr5,52119411,52164613,45203,*,SE_1450,PELO,ENSG00000152684,correlation,correlation,397,,MES
SE_1451,chr5,53941609,53994468,52860,*,SE_1451,SNX18,ENSG00000178996,correlation,correlation,932,,MES
SE_1452,chr5,57363190,57375125,11936,*,SE_1452,PLK2,ENSG00000145632,correlation,correlation,94,,MYCN
SE_1453,chr5,57913034,58013262,100229,*,SE_1453,RAB3C,ENSG00000152932,correlation,correlation,1190,,MNA-LR
SE_1454,chr5,61073141,61113624,40484,*,SE_1454,ZSWIM6,ENSG00000130449,correlation,correlation,1253,,MNA-LR
